	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
58	0.3	3.541e-10	3.541e-10	847218299.9152782	0.3	3.541e-10	0.0	0.0	20.557468952484754	3.541e-10	0.0	0.03541	0.0	3000000.0	0.0	1.1803333333333333e-09	0.0	0.5477225575051661	0.0	Memristive
59	0.25	1.262e-10	1.262e-10	1980982567.3534074	0.25	1.262e-10	0.0	0.0	21.406858804701546	1.262e-10	0.0	0.012619999999999998	0.0	2500000.0	0.0	5.048e-10	0.0	0.5	0.0	Memristive
60	0.2	-3.008e-12	3.008e-12	-66489361702.12766	0.2	-3.008e-12	0.0	0.0	24.920307797406853	3.008e-12	0.0	-0.0003008	0.0	2000000.0000000002	0.0	-1.504e-11	0.0	0.4472135954999579	0.0	Memristive
61	0.15	-5.485e-11	5.485e-11	-2734731084.7766633	0.15	-5.485e-11	0.0	0.0	21.729298944321428	5.485e-11	0.0	-0.005485	0.0	1500000.0	0.0	-3.656666666666667e-10	0.0	0.3872983346207417	0.0	Memristive
62	0.1	5.024e-11	5.024e-11	1990445859.8726115	0.1	5.024e-11	0.0	0.0	21.411624500774558	5.024e-11	0.0	0.005024	0.0	1000000.0000000001	0.0	5.023999999999999e-10	0.0	0.31622776601683794	0.0	Memristive
63	0.05	3.174e-10	3.174e-10	157529930.6868305	0.05	3.174e-10	0.0	0.0	18.87512603428225	3.174e-10	0.0	0.031740000000000004	0.0	500000.00000000006	0.0	6.348e-09	0.0	0.22360679774997896	0.0	Memristive
64	0.0	7.643e-12	7.643e-12	0.0	0.0	7.643e-12	0.0	7.643e-12	0.0	7.643e-12	7.643e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
65	-0.05	-3.642e-11	3.642e-11	1372872048.3250961	0.0	0.0	0.05	3.642e-11	21.040170768075097	0.0	3.642e-11	0.0	0.003642	0.0	500000.00000000006	0.0	7.284e-10	0.0	0.22360679774997896	Memristive
66	-0.1	-3.124e-10	3.124e-10	320102432.7784892	0.0	0.0	0.1	3.124e-10	19.584151604968973	0.0	3.124e-10	0.0	0.031239999999999997	0.0	1000000.0000000001	0.0	3.1239999999999996e-09	0.0	0.31622776601683794	Memristive
67	-0.15	-6.266e-11	6.266e-11	2393871688.477497	0.0	0.0	0.15	6.266e-11	21.59617784551862	0.0	6.266e-11	0.0	0.006266	0.0	1500000.0	0.0	4.177333333333334e-10	0.0	0.3872983346207417	Memristive
