	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
44	-0.15	-1.93e-11	1.93e-11	7772020725.3886	0.0	0.0	0.15	1.93e-11	22.773796035131827	0.0	1.93e-11	0.0	0.00193	0.0	1500000.0	0.0	1.286666666666667e-10	0.0	0.3872983346207417	Memristive
45	-0.2	-5.873e-11	5.873e-11	3405414609.228674	0.0	0.0	0.2	5.873e-11	21.94863253396002	0.0	5.873e-11	0.0	0.005872999999999999	0.0	2000000.0000000002	0.0	2.9364999999999996e-10	0.0	0.4472135954999579	Memristive
46	-0.25	-9.887e-11	9.887e-11	2528572873.4702134	0.0	0.0	0.25	9.887e-11	21.650920898899617	0.0	9.887e-11	0.0	0.009886999999999998	0.0	2500000.0	0.0	3.9548e-10	0.0	0.5	Memristive
47	-0.3	-8.271e-11	8.271e-11	3627130939.426913	0.0	0.0	0.3	8.271e-11	22.011707797898797	0.0	8.271e-11	0.0	0.008270999999999999	0.0	3000000.0	0.0	2.7570000000000004e-10	0.0	0.5477225575051661	Memristive
48	-0.35	-1.125e-10	1.125e-10	3111111111.111111	0.0	0.0	0.35	1.125e-10	21.858245769785395	0.0	1.125e-10	0.0	0.01125	0.0	3500000.0	0.0	3.2142857142857146e-10	0.0	0.5916079783099616	Memristive
49	-0.4	-2.136e-10	2.136e-10	1872659176.0299628	0.0	0.0	0.4	2.136e-10	21.350625276968355	0.0	2.136e-10	0.0	0.02136	0.0	4000000.0000000005	0.0	5.339999999999999e-10	0.0	0.6324555320336759	Memristive
50	-0.45	-2.429e-10	2.429e-10	1852614244.5450802	0.0	0.0	0.45	2.429e-10	21.33986358370265	0.0	2.429e-10	0.0	0.024290000000000003	0.0	4500000.0	0.0	5.397777777777777e-10	0.0	0.6708203932499369	Memristive
51	-0.5	-3.711e-10	3.711e-10	1347345728.9140394	0.0	0.0	0.5	3.711e-10	21.021402367302052	0.0	3.711e-10	0.0	0.03711	0.0	5000000.0	0.0	7.422e-10	0.0	0.7071067811865476	Memristive
52	-0.55	-7.829e-10	7.829e-10	702516285.6048027	0.0	0.0	0.55	7.829e-10	20.370179141259058	0.0	7.829e-10	0.0	0.07829	0.0	5500000.000000001	0.0	1.4234545454545452e-09	0.0	0.7416198487095663	Memristive
53	-0.6	-8.511e-10	8.511e-10	704970038.7733521	0.0	0.0	0.6	8.511e-10	20.37366586167964	0.0	8.511e-10	0.0	0.08510999999999999	0.0	6000000.0	0.0	1.4185e-09	0.0	0.7745966692414834	Memristive
54	-0.65	-2.666e-09	2.666e-09	243810952.73818454	0.0	0.0	0.65	2.666e-09	19.31190369909744	0.0	2.666e-09	0.0	0.2666	0.0	6500000.000000001	0.0	4.101538461538462e-09	0.0	0.806225774829855	Memristive
55	-0.7	-3.752e-09	3.752e-09	186567164.17910445	0.0	0.0	0.7	3.752e-09	19.0443018618637	0.0	3.752e-09	0.0	0.37520000000000003	0.0	7000000.0	0.0	5.3600000000000005e-09	0.0	0.8366600265340756	Memristive
56	-0.75	-4.833e-09	4.833e-09	155183116.07697082	0.0	0.0	0.75	4.833e-09	18.860116371631683	0.0	4.833e-09	0.0	0.4833	0.0	7500000.0	0.0	6.4440000000000005e-09	0.0	0.8660254037844386	Memristive
57	-0.8	-4.673e-09	4.673e-09	171196233.682859	0.0	0.0	0.8	4.673e-09	18.958321021913914	0.0	4.673e-09	0.0	0.46729999999999994	0.0	8000000.000000001	0.0	5.8412499999999994e-09	0.0	0.8944271909999159	Memristive
58	-0.85	-3.663e-09	3.663e-09	232050232.05023205	0.0	0.0	0.85	3.663e-09	19.26246442365196	0.0	3.663e-09	0.0	0.36629999999999996	0.0	8500000.0	0.0	4.309411764705882e-09	0.0	0.9219544457292888	Memristive
59	-0.9	-6.229e-09	6.229e-09	144485471.18317547	0.0	0.0	0.9	6.229e-09	18.788689515016575	0.0	6.229e-09	0.0	0.6229	0.0	9000000.0	0.0	6.9211111111111104e-09	0.0	0.9486832980505138	Memristive
60	-0.95	-5.893e-09	5.893e-09	161208213.13422704	0.0	0.0	0.95	5.893e-09	18.898207336703084	0.0	5.893e-09	0.0	0.5893	0.0	9500000.0	0.0	6.2031578947368426e-09	0.0	0.9746794344808963	Memristive
61	-1.0	-7.534e-09	7.534e-09	132731616.67109105	0.0	0.0	1.0	7.534e-09	18.703839727676563	0.0	7.534e-09	0.0	0.7534	0.0	10000000.0	0.0	7.534e-09	0.0	1.0	Memristive
62	-1.0	-8.358e-09	8.358e-09	119645848.28906438	0.0	0.0	1.0	8.358e-09	18.600046672920687	0.0	8.358e-09	0.0	0.8358	0.0	10000000.0	0.0	8.358e-09	0.0	1.0	Memristive
63	-0.95	-4.309e-09	4.309e-09	220468786.26131353	0.0	0.0	0.95	4.309e-09	19.21126668392516	0.0	4.309e-09	0.0	0.43089999999999995	0.0	9500000.0	0.0	4.535789473684211e-09	0.0	0.9746794344808963	Memristive
64	-0.9	-4.477e-09	4.477e-09	201027473.75474647	0.0	0.0	0.9	4.477e-09	19.118952142029755	0.0	4.477e-09	0.0	0.4477	0.0	9000000.0	0.0	4.974444444444445e-09	0.0	0.9486832980505138	Memristive
65	-0.85	-5.004e-09	5.004e-09	169864108.7130296	0.0	0.0	0.85	5.004e-09	18.950509314843973	0.0	5.004e-09	0.0	0.5004	0.0	8500000.0	0.0	5.887058823529411e-09	0.0	0.9219544457292888	Memristive
66	-0.8	-5.961e-09	5.961e-09	134205670.18956551	0.0	0.0	0.8	5.961e-09	18.714884033394412	0.0	5.961e-09	0.0	0.5961000000000001	0.0	8000000.000000001	0.0	7.45125e-09	0.0	0.8944271909999159	Memristive
67	-0.75	-6.446e-09	6.446e-09	116351225.56624262	0.0	0.0	0.75	6.446e-09	18.572123981101385	0.0	6.446e-09	0.0	0.6446	0.0	7500000.0	0.0	8.594666666666668e-09	0.0	0.8660254037844386	Memristive
68	-0.7	-3.464e-09	3.464e-09	202078521.9399538	0.0	0.0	0.7	3.464e-09	19.12416690230749	0.0	3.464e-09	0.0	0.3464	0.0	7000000.0	0.0	4.948571428571429e-09	0.0	0.8366600265340756	Memristive
69	-0.65	-3.424e-09	3.424e-09	189836448.59813085	0.0	0.0	0.65	3.424e-09	19.06167346257446	0.0	3.424e-09	0.0	0.34240000000000004	0.0	6500000.000000001	0.0	5.267692307692308e-09	0.0	0.806225774829855	Memristive
70	-0.6	-3.171e-09	3.171e-09	189214758.7511826	0.0	0.0	0.6	3.171e-09	19.05839321762421	0.0	3.171e-09	0.0	0.3171	0.0	6000000.0	0.0	5.285e-09	0.0	0.7745966692414834	Memristive
71	-0.55	-2.218e-09	2.218e-09	247971145.17583412	0.0	0.0	0.55	2.218e-09	19.328822947262616	0.0	2.218e-09	0.0	0.22179999999999997	0.0	5500000.000000001	0.0	4.032727272727272e-09	0.0	0.7416198487095663	Memristive
72	-0.5	-1.35e-09	1.35e-09	370370370.3703703	0.0	0.0	0.5	1.35e-09	19.730014063936128	0.0	1.35e-09	0.0	0.135	0.0	5000000.0	0.0	2.7e-09	0.0	0.7071067811865476	Memristive
73	-0.45	-1.879e-09	1.879e-09	239489089.94145826	0.0	0.0	0.45	1.879e-09	19.294018420297313	0.0	1.879e-09	0.0	0.18789999999999998	0.0	4500000.0	0.0	4.175555555555555e-09	0.0	0.6708203932499369	Memristive
74	-0.4	-1.174e-09	1.174e-09	340715502.5553663	0.0	0.0	0.4	1.174e-09	19.646558383666353	0.0	1.174e-09	0.0	0.1174	0.0	4000000.0000000005	0.0	2.935e-09	0.0	0.6324555320336759	Memristive
75	-0.35	-1.069e-09	1.069e-09	327408793.2647334	0.0	0.0	0.35	1.069e-09	19.606720080404827	0.0	1.069e-09	0.0	0.10690000000000001	0.0	3500000.0	0.0	3.054285714285714e-09	0.0	0.5916079783099616	Memristive
76	-0.3	-9.741e-10	9.741e-10	307976593.7788728	0.0	0.0	0.3	9.741e-10	19.545534343825704	0.0	9.741e-10	0.0	0.09741	0.0	3000000.0	0.0	3.247e-09	0.0	0.5477225575051661	Memristive
77	-0.25	-5.749e-10	5.749e-10	434858236.2149939	0.0	0.0	0.25	5.749e-10	19.890530642179414	0.0	5.749e-10	0.0	0.05749	0.0	2500000.0	0.0	2.2996e-09	0.0	0.5	Memristive
78	-0.2	-2.212e-10	2.212e-10	904159132.0072334	0.0	0.0	0.2	2.212e-10	20.62251593384627	0.0	2.212e-10	0.0	0.022119999999999997	0.0	2000000.0000000002	0.0	1.106e-09	0.0	0.4472135954999579	Memristive
79	-0.15	-2.556e-10	2.556e-10	586854460.0938967	0.0	0.0	0.15	2.556e-10	20.190287408539287	0.0	2.556e-10	0.0	0.025559999999999992	0.0	1500000.0	0.0	1.704e-09	0.0	0.3872983346207417	Memristive
80	-0.1	-4.434e-10	4.434e-10	225529995.48940012	0.0	0.0	0.1	4.434e-10	19.233963725752293	0.0	4.434e-10	0.0	0.04434	0.0	1000000.0000000001	0.0	4.433999999999999e-09	0.0	0.31622776601683794	Memristive
