	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
84	0.85	3.148e-09	3.148e-09	270012706.48030496	0.85	3.148e-09	0.0	0.0	19.413979576893478	3.148e-09	0.0	0.31479999999999997	0.0	8500000.0	0.0	3.703529411764706e-09	0.0	0.9219544457292888	0.0	Memristive
85	0.8	2.937e-09	2.937e-09	272386789.2407218	0.8	2.937e-09	0.0	0.0	19.422733633415717	2.937e-09	0.0	0.2937	0.0	8000000.000000001	0.0	3.67125e-09	0.0	0.8944271909999159	0.0	Memristive
86	0.75	2.521e-09	2.521e-09	297500991.66997224	0.75	2.521e-09	0.0	0.0	19.51092811628885	2.521e-09	0.0	0.2521	0.0	7500000.0	0.0	3.3613333333333333e-09	0.0	0.8660254037844386	0.0	Memristive
87	0.7	2.349e-09	2.349e-09	297999148.5738612	0.7	2.349e-09	0.0	0.0	19.512601187330905	2.349e-09	0.0	0.23489999999999997	0.0	7000000.0	0.0	3.355714285714286e-09	0.0	0.8366600265340756	0.0	Memristive
88	0.65	1.961e-09	1.961e-09	331463539.0107088	0.65	1.961e-09	0.0	0.0	19.619028373639747	1.961e-09	0.0	0.19610000000000005	0.0	6500000.000000001	0.0	3.016923076923077e-09	0.0	0.806225774829855	0.0	Memristive
89	0.6	1.527e-09	1.527e-09	392927308.44793713	0.6	1.527e-09	0.0	0.0	19.789135186943923	1.527e-09	0.0	0.1527	0.0	6000000.0	0.0	2.5450000000000002e-09	0.0	0.7745966692414834	0.0	Memristive
90	0.55	1.318e-09	1.318e-09	417298937.78452206	0.55	1.318e-09	0.0	0.0	19.849313400110475	1.318e-09	0.0	0.1318	0.0	5500000.000000001	0.0	2.396363636363636e-09	0.0	0.7416198487095663	0.0	Memristive
91	0.5	1.012e-09	1.012e-09	494071146.24505925	0.5	1.012e-09	0.0	0.0	20.01819008552119	1.012e-09	0.0	0.10119999999999998	0.0	5000000.0	0.0	2.024e-09	0.0	0.7071067811865476	0.0	Memristive
92	0.45	7.624e-10	7.624e-10	590241343.1269675	0.45	7.624e-10	0.0	0.0	20.196042067370783	7.624e-10	0.0	0.07623999999999999	0.0	4500000.0	0.0	1.694222222222222e-09	0.0	0.6708203932499369	0.0	Memristive
93	0.4	5.655e-10	5.655e-10	707338638.3731213	0.4	5.655e-10	0.0	0.0	20.377020088498217	5.655e-10	0.0	0.05654999999999999	0.0	4000000.0000000005	0.0	1.4137499999999998e-09	0.0	0.6324555320336759	0.0	Memristive
94	0.35	3.723e-10	3.723e-10	940102068.22455	0.35	3.723e-10	0.0	0.0	20.6614990105512	3.723e-10	0.0	0.037230000000000006	0.0	3500000.0	0.0	1.0637142857142858e-09	0.0	0.5916079783099616	0.0	Memristive
95	0.3	1.794e-10	1.794e-10	1672240802.6755853	0.3	1.794e-10	0.0	0.0	21.237430361977918	1.794e-10	0.0	0.017939999999999998	0.0	3000000.0	0.0	5.98e-10	0.0	0.5477225575051661	0.0	Memristive
96	0.25	1.472e-10	1.472e-10	1698369565.2173915	0.25	1.472e-10	0.0	0.0	21.25293454851388	1.472e-10	0.0	0.014719999999999999	0.0	2500000.0	0.0	5.888e-10	0.0	0.5	0.0	Memristive
97	0.2	5.982e-11	5.982e-11	3343363423.6041455	0.2	5.982e-11	0.0	0.0	21.930243150292647	5.982e-11	0.0	0.005982000000000001	0.0	2000000.0000000002	0.0	2.9910000000000003e-10	0.0	0.4472135954999579	0.0	Memristive
98	0.15	1.073e-11	1.073e-11	13979496738.117428	0.15	1.073e-11	0.0	0.0	23.36085757440006	1.073e-11	0.0	0.001073	0.0	1500000.0	0.0	7.153333333333333e-11	0.0	0.3872983346207417	0.0	Memristive
99	0.1	-1.867e-12	1.867e-12	-53561863952.86556	0.1	-1.867e-12	0.0	0.0	24.704103158374917	1.867e-12	0.0	-0.0001867	0.0	1000000.0000000001	0.0	-1.867e-11	0.0	0.31622776601683794	0.0	Memristive
100	0.05	-6.259e-12	6.259e-12	-7988496564.946478	0.05	-6.259e-12	0.0	0.0	22.80126841443199	6.259e-12	0.0	-0.0006259000000000001	0.0	500000.00000000006	0.0	-1.2518e-10	0.0	0.22360679774997896	0.0	Memristive
101	0.0	-8.462e-12	8.462e-12	-0.0	0.0	-8.462e-12	0.0	8.462e-12	0.0	8.462e-12	8.462e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
102	-0.05	-1.065e-11	1.065e-11	4694835680.751174	0.0	0.0	0.05	1.065e-11	22.269728950219122	0.0	1.065e-11	0.0	0.0010649999999999998	0.0	500000.00000000006	0.0	2.13e-10	0.0	0.22360679774997896	Memristive
103	-0.1	-1.147e-11	1.147e-11	8718395815.17001	0.0	0.0	0.1	1.147e-11	22.888701091793223	0.0	1.147e-11	0.0	0.001147	0.0	1000000.0000000001	0.0	1.147e-10	0.0	0.31622776601683794	Memristive
104	-0.15	-1.264e-11	1.264e-11	11867088607.594936	0.0	0.0	0.15	1.264e-11	23.197034742323954	0.0	1.264e-11	0.0	0.001264	0.0	1500000.0	0.0	8.426666666666667e-11	0.0	0.3872983346207417	Memristive
105	-0.2	-1.27e-11	1.27e-11	15748031496.062992	0.0	0.0	0.2	1.27e-11	23.4799812100299	0.0	1.27e-11	0.0	0.00127	0.0	2000000.0000000002	0.0	6.35e-11	0.0	0.4472135954999579	Memristive
106	-0.25	-1.297e-11	1.297e-11	19275250578.25752	0.0	0.0	0.25	1.297e-11	23.682087756480303	0.0	1.297e-11	0.0	0.0012969999999999998	0.0	2500000.0	0.0	5.188e-11	0.0	0.5	Memristive
107	-0.3	-1.215e-11	1.215e-11	24691358024.691357	0.0	0.0	0.3	1.215e-11	23.929719141816054	0.0	1.215e-11	0.0	0.001215	0.0	3000000.0	0.0	4.05e-11	0.0	0.5477225575051661	Memristive
108	-0.35	-1.358e-11	1.358e-11	25773195876.28866	0.0	0.0	0.35	1.358e-11	23.97260086929932	0.0	1.358e-11	0.0	0.0013580000000000003	0.0	3500000.0	0.0	3.8800000000000004e-11	0.0	0.5916079783099616	Memristive
109	-0.4	-1.773e-11	1.773e-11	22560631697.68754	0.0	0.0	0.4	1.773e-11	23.839472263968275	0.0	1.773e-11	0.0	0.001773	0.0	4000000.0000000005	0.0	4.4325e-11	0.0	0.6324555320336759	Memristive
110	-0.45	-1.724e-11	1.724e-11	26102088167.053364	0.0	0.0	0.45	1.724e-11	23.985281154475228	0.0	1.724e-11	0.0	0.0017239999999999998	0.0	4500000.0	0.0	3.831111111111111e-11	0.0	0.6708203932499369	Memristive
