	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
199	1.8	1.316e-07	1.316e-07	13677811.550151978	1.8	1.316e-07	0.0	0.0	16.431285482957314	1.316e-07	0.0	13.159999999999997	0.0	18000000.0	0.0	7.31111111111111e-08	0.0	1.3416407864998738	0.0	Memristive
200	1.85	1.396e-07	1.396e-07	13252148.99713467	1.85	1.396e-07	0.0	0.0	16.39967028570837	1.396e-07	0.0	13.959999999999997	0.0	18500000.0	0.0	7.545945945945945e-08	0.0	1.3601470508735443	0.0	Memristive
201	1.9	1.569e-07	1.569e-07	12109623.964308476	1.9	1.569e-07	0.0	0.0	16.30951106337982	1.569e-07	0.0	15.690000000000001	0.0	19000000.0	0.0	8.257894736842106e-08	0.0	1.378404875209022	0.0	Memristive
202	1.95	1.666e-07	1.666e-07	11704681.8727491	1.95	1.666e-07	0.0	0.0	16.275499479789325	1.666e-07	0.0	16.66	0.0	19500000.0	0.0	8.543589743589743e-08	0.0	1.396424004376894	0.0	Memristive
203	2.0	1.732e-07	1.732e-07	11547344.110854505	2.0	1.732e-07	0.0	0.0	16.261966021378022	1.732e-07	0.0	17.319999999999997	0.0	20000000.0	0.0	8.66e-08	0.0	1.4142135623730951	0.0	Memristive
204	2.0	2.065e-07	2.065e-07	9685230.024213076	2.0	2.065e-07	0.0	0.0	16.08611260510527	2.065e-07	0.0	20.65	0.0	20000000.0	0.0	1.0325e-07	0.0	1.4142135623730951	0.0	Memristive
205	1.95	1.897e-07	1.897e-07	10279388.508170795	1.95	1.897e-07	0.0	0.0	16.1456513325811	1.897e-07	0.0	18.970000000000002	0.0	19500000.0	0.0	9.728205128205129e-08	0.0	1.396424004376894	0.0	Memristive
206	1.9	1.77e-07	1.77e-07	10734463.276836157	1.9	1.77e-07	0.0	0.0	16.188969990544976	1.77e-07	0.0	17.700000000000003	0.0	19000000.0	0.0	9.315789473684212e-08	0.0	1.378404875209022	0.0	Memristive
207	1.85	1.636e-07	1.636e-07	11308068.4596577	1.85	1.636e-07	0.0	0.0	16.241027051868	1.636e-07	0.0	16.36	0.0	18500000.0	0.0	8.843243243243243e-08	0.0	1.3601470508735443	0.0	Memristive
208	1.8	1.501e-07	1.501e-07	11992005.329780146	1.8	1.501e-07	0.0	0.0	16.299750763209115	1.501e-07	0.0	15.01	0.0	18000000.0	0.0	8.338888888888889e-08	0.0	1.3416407864998738	0.0	Memristive
209	1.75	1.451e-07	1.451e-07	12060647.82908339	1.75	1.451e-07	0.0	0.0	16.30545846499169	1.451e-07	0.0	14.51	0.0	17500000.0	0.0	8.291428571428572e-08	0.0	1.3228756555322954	0.0	Memristive
210	1.7	1.305e-07	1.305e-07	13026819.923371647	1.7	1.305e-07	0.0	0.0	16.382520861245833	1.305e-07	0.0	13.05	0.0	17000000.0	0.0	7.676470588235295e-08	0.0	1.3038404810405297	0.0	Memristive
211	1.65	1.229e-07	1.229e-07	13425549.227013832	1.65	1.229e-07	0.0	0.0	16.41267010828691	1.229e-07	0.0	12.289999999999997	0.0	16500000.0	0.0	7.448484848484849e-08	0.0	1.284523257866513	0.0	Memristive
212	1.6	1.126e-07	1.126e-07	14209591.474245116	1.6	1.126e-07	0.0	0.0	16.469427750486556	1.126e-07	0.0	11.259999999999998	0.0	16000000.000000002	0.0	7.037499999999999e-08	0.0	1.2649110640673518	0.0	Memristive
213	1.55	1.068e-07	1.068e-07	14513108.61423221	1.55	1.068e-07	0.0	0.0	16.490562841351473	1.068e-07	0.0	10.679999999999998	0.0	15500000.000000002	0.0	6.890322580645161e-08	0.0	1.2449899597988732	0.0	Memristive
214	1.5	9.259e-08	9.259e-08	16200453.612701155	1.5	9.259e-08	0.0	0.0	16.60054980059462	9.259e-08	0.0	9.259	0.0	15000000.0	0.0	6.172666666666666e-08	0.0	1.224744871391589	0.0	Memristive
215	1.45	8.297e-08	8.297e-08	17476196.21549958	1.45	8.297e-08	0.0	0.0	16.6763502967027	8.297e-08	0.0	8.296999999999999	0.0	14500000.0	0.0	5.722068965517241e-08	0.0	1.2041594578792296	0.0	Memristive
